url,series_name
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/england-vs-south-africa-14th-match-group-e-356004/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/pakistan-vs-sri-lanka-15th-match-group-f-356005/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/india-vs-west-indies-16th-match-group-e-356006/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/south-africa-vs-west-indies-17th-match-group-e-356007/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/new-zealand-vs-pakistan-18th-match-group-f-356008/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/ireland-vs-sri-lanka-19th-match-group-f-356009/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/england-vs-india-20th-match-group-e-356010/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/ireland-vs-pakistan-21st-match-group-f-356012/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/england-vs-west-indies-22nd-match-group-e-356011/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/new-zealand-vs-sri-lanka-23rd-match-group-f-356013/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/india-vs-south-africa-24th-match-group-e-356014/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/pakistan-vs-south-africa-1st-semi-final-356015/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/sri-lanka-vs-west-indies-2nd-semi-final-356016/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/icc-world-twenty20-2009-335113/pakistan-vs-sri-lanka-final-356017/match-report,"ICC World Twenty20 (in England)
https://www.espncricinfo.com/series/australia-tour-of-england-and-scotland-2009-345967/england-vs-australia-1st-t20i-350050/match-report,"Australia in England T20I Series
https://www.espncricinfo.com/series/australia-tour-of-england-and-scotland-2009-345967/england-vs-australia-2nd-t20i-350051/match-report,"Australia in England T20I Series
https://www.espncricinfo.com/series/pakistan-v-new-zealand-t20i-series-2009-10-426718/new-zealand-vs-pakistan-1st-t20i-426723/match-report,"Pakistan v New Zealand T20I Series (in United Arab Emirates)
https://www.espncricinfo.com/series/pakistan-v-new-zealand-t20i-series-2009-10-426718/new-zealand-vs-pakistan-2nd-t20i-426724/match-report,"Pakistan v New Zealand T20I Series (in United Arab Emirates)
https://www.espncricinfo.com/series/england-tour-of-south-africa-2009-10-387551/south-africa-vs-england-1st-t20i-387563/match-report,"England in South Africa T20I Series
https://www.espncricinfo.com/series/england-tour-of-south-africa-2009-10-387551/south-africa-vs-england-2nd-t20i-387564/match-report,"England in South Africa T20I Series
https://www.espncricinfo.com/series/bangladesh-tour-of-new-zealand-2009-10-423769/new-zealand-vs-bangladesh-only-t20i-423782/match-report,"Bangladesh in New Zealand T20I Match
https://www.espncricinfo.com/series/sri-lanka-associates-t20-series-2009-10-440159/afghanistan-vs-ireland-2nd-match-440224/match-report,"Sri Lanka Associates T20 Series
https://www.espncricinfo.com/series/sri-lanka-associates-t20-series-2009-10-440159/canada-vs-ireland-3rd-match-440218/match-report,"Sri Lanka Associates T20 Series
https://www.espncricinfo.com/series/sri-lanka-associates-t20-series-2009-10-440159/afghanistan-vs-canada-5th-match-440219/match-report,"Sri Lanka Associates T20 Series
https://www.espncricinfo.com/series/sri-lanka-associates-t20-series-2009-10-440159/sri-lanka-a-vs-ireland-6th-match-440226/match-report,"Sri Lanka Associates T20 Series
https://www.espncricinfo.com/series/sri-lanka-tour-of-india-2009-10-428635/india-vs-sri-lanka-1st-t20i-430884/match-report,"Sri Lanka in India T20I Series
https://www.espncricinfo.com/series/sri-lanka-tour-of-india-2009-10-428635/india-vs-sri-lanka-2nd-t20i-430885/match-report,"Sri Lanka in India T20I Series
https://www.espncricinfo.com/series/kenya-t20-tri-series-2009-10-440098/kenya-vs-uganda-1st-match-441761/match-report,"Kenya T20 Tri-Series
https://www.espncricinfo.com/series/kenya-t20-tri-series-2009-10-440098/scotland-vs-uganda-2nd-match-440101/match-report,"Kenya T20 Tri-Series
https://www.espncricinfo.com/series/kenya-t20-tri-series-2009-10-440098/kenya-vs-scotland-3rd-match-440100/match-report,"Kenya T20 Tri-Series
https://www.espncricinfo.com/series/kenya-t20-tri-series-2009-10-440098/kenya-vs-uganda-4th-match-441644/match-report,"Kenya T20 Tri-Series
https://www.espncricinfo.com/series/kenya-t20-tri-series-2009-10-440098/kenya-vs-scotland-6th-match-441640/match-report,"Kenya T20 Tri-Series
https://www.espncricinfo.com/series/new-zealand-tour-of-sri-lanka-2009-403357/sri-lanka-vs-new-zealand-1st-t20i-403385/match-report,"New Zealand in Sri Lanka T20I Series
https://www.espncricinfo.com/series/new-zealand-tour-of-sri-lanka-2009-403357/sri-lanka-vs-new-zealand-2nd-t20i-403386/match-report,"New Zealand in Sri Lanka T20I Series
https://www.espncricinfo.com/series/pakistan-tour-of-australia-2009-10-406184/australia-vs-pakistan-only-t20i-406207/match-report,"Pakistan in Australia T20I Match
https://www.espncricinfo.com/series/england-tour-of-united-arab-emirates-2009-10-440943/england-vs-pakistan-1st-t20i-440945/match-report,"Pakistan v England T20I Series (in United Arab Emirates)
https://www.espncricinfo.com/series/pakistan-tour-of-united-arab-emirates-2009-10-440942/england-vs-pakistan-2nd-t20i-440946/match-report,"Pakistan v England T20I Series (in United Arab Emirates)
https://www.espncricinfo.com/series/australia-tour-of-new-zealand-2009-10-423770/new-zealand-vs-australia-1st-t20i-423787/match-report,"Australia in New Zealand T20I Series
https://www.espncricinfo.com/series/australia-tour-of-new-zealand-2009-10-423770/new-zealand-vs-australia-2nd-t20i-423788/match-report,"Australia in New Zealand T20I Series
https://www.espncricinfo.com/series/zimbabwe-tour-of-west-indies-2009-10-439107/west-indies-vs-zimbabwe-only-t20i-439139/match-report,"Zimbabwe in West Indies T20I Match
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/scotland-vs-united-states-of-america-1st-match-group-a-439496/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/afghanistan-vs-ireland-2nd-match-group-a-439495/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/united-arab-emirates-vs-kenya-3rd-match-group-b-439498/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/canada-vs-netherlands-4th-match-group-b-439497/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/afghanistan-vs-scotland-5th-match-group-a-439500/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/canada-vs-kenya-6th-match-group-b-439499/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/ireland-vs-united-states-of-america-7th-match-group-a-439502/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/united-arab-emirates-vs-netherlands-8th-match-group-b-439501/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/united-arab-emirates-vs-canada-9th-match-group-b-439504/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/afghanistan-vs-united-states-of-america-10th-match-group-a-439503/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/kenya-vs-netherlands-11th-match-group-b-439506/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/ireland-vs-scotland-12th-match-group-a-439505/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/afghanistan-vs-netherlands-13th-match-super-four-439507/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/united-arab-emirates-vs-ireland-14th-match-super-four-439508/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/united-arab-emirates-vs-afghanistan-15th-match-super-four-439509/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/ireland-vs-netherlands-16th-match-super-four-439510/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-qualifier-2009-10-410068/afghanistan-vs-ireland-17th-match-final-439511/match-report,"ICC World Twenty20 Qualifier (in United Arab Emirates)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/new-zealand-vs-sri-lanka-1st-match-group-b-412678/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/west-indies-vs-ireland-2nd-match-group-d-412677/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/afghanistan-vs-india-3rd-match-group-c-412679/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/bangladesh-vs-pakistan-4th-match-group-a-412680/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/india-vs-south-africa-5th-match-group-c-412682/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/australia-vs-pakistan-6th-match-group-a-412683/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/sri-lanka-vs-zimbabwe-7th-match-group-b-412686/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/west-indies-vs-england-8th-match-group-d-412685/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/new-zealand-vs-zimbabwe-9th-match-group-b-412684/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/england-vs-ireland-10th-match-group-d-412681/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/australia-vs-bangladesh-11th-match-group-a-412688/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/afghanistan-vs-south-africa-12th-match-group-c-412687/match-report,"ICC World Twenty20 (in West Indies)
https://www.espncricinfo.com/series/icc-world-twenty20-2010-412671/england-vs-pakistan-13th-match-group-e-412689/match-report,"ICC World Twenty20 (in West Indies)
